Firm ID,Firm Name,GP or LP,Firm Type,Firm Country,Firm Region,ESG Status,ESG Policy Date Established,Impact Investing,ESG Status Date Established,General Policy Applied to Asset Classes,Asset class specific Policy,Asset class specific Policy 2,Asset class specific Policy 3,Socially Responsible Investment,ESG Policy URL,Additional Information,Active On Pro,Internal note date,Internal note update type,Internal note note type,Asia Investor Group on Climate Change,Asian Corporate Governance Association,Australian Council of Superannuation Investors,Carbon Disclosure Project (Formerly),Ceres,Climate Action 100+,Council of Institutional Investors,ESG Research Austrailia,Eumedion,Eurosif,FAIRR,Global Impact Investing Network,Global Real Estate Sustainability Benchmark – Infrastructure,Global Real Estate Sustainability Benchmark – Real Estate,IFC Operating Principles for Impact Management,Institutional Investors Group on Climate Change,Interfaith Center on Corporate Responsibility,International Corporate Governance Network,Invest Europe Responsible Investment Roundtable,Investor Group on Climate Change,Local Authority Pension Fund Forum,Principles for Responsible Investment (PRI),Responsible Investment Association (RIA),Responsible Investment Association Australia,Sustainability Accounting Standards Board,Task Force on Climate-related Financial Disclosures,UK Sustainable Investment and Finance Association,United Nations Environment Programme Finance Initiative,United Nations Global Compact,US SIF,ESG Sub Policies Type,ESG Sub Policies Date,ESG Sub Policies Policy Link,Sub Policy 2,Sub Policy 3,Dupes?
159107,Resonance,LP,Real Estate Firm,UK,West Europe,Yes,42123,Unknown,43465,"PE, HF, RE, INF, PD, NR, VC",N/A,,,No,https://www.unpri.org/searchresults?qkeyword=RESONANCE&PageSize=10&parametrics=WVSECTIONCODE%7C1018&cmd=ReplaceKeyword&val=RESONANCE,,,43728,Full Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
159107,Resonance,GP,Real Estate Firm,UK,West Europe,Yes,42153,Unknown,43830,"PE, HF, RE, INF, PD, NR, VC",N/A,,,,,,HF,43697,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
161258,Columbia Threadneedle Investments,LP,Fund of Hedge Funds Manager,US,North America,Yes,,No,,HF,N/A,,,,https://www.columbiathreadneedle.co.uk/media/37792/en_gri_and_corporate_governance_at_threadneedle.pdf,, HF,43733,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
161258,Columbia Threadneedle Investments,GP,Fund of Hedge Funds Manager,US,North America,Yes,,No,,HF,N/A,,,No,,,HF,43711,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
161331,Advisor Fondförvaltning,LP,Fund of Hedge Funds Manager,Sweden,Nordic,No,,No,,HF,N/A,,,No,,, HF,43721,Full Update,Email Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
161331,Advisor Fondförvaltning,GP,Fund of Hedge Funds Manager,Sweden,Nordic,No,,No,,HF,N/A,,,,,,"INF,NR",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
162528,Woodman Asset Management,LP,Private Debt Fund of Funds Manager,Switzerland,West Europe,No,,No,,"PE, PD",N/A,,,No,,,"PE, PD",43711,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
162528,Woodman Asset Management,GP,Private Debt Fund of Funds Manager,Switzerland,West Europe,No,,No,,"PE, PD",N/A,,,Consider as part of general strategy,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
163683,Community Investment Management,LP,Investment Company,US,North America,No,,Yes,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,,,,,43740,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
163683,Community Investment Management,GP,Investment Company,US,North America,Yes,,Yes - Sole focus,,"PE, HF, RE, INF, PD, NR, VC",N/A,,,,,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
164580,Portas Capital,LP,Fund of Hedge Funds Manager,Switzerland,West Europe,No,,No,,HF,N/A,,,No,,, HF,43711,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
164580,Portas Capital,GP,Fund of Hedge Funds Manager,Switzerland,West Europe,No,,No,,HF,N/A,,,No,,,HF,43721,Full Update,Email Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
165612,Avanda Investment Management,LP,Asset Manager,Singapore,Far East,Yes,,No,,PD,N/A,,,No,,"Avanda Investment Management addresses ESG for its internally managed funds which include listed equity and fixed income. In addition, the firm incorporates negative screening for its entire portfolio by excluding companies in UN-sanctioned countries, as well as companies involved in pornography and prostitution activities. ","PE, HF, RE, INF, PD, NR",43784,Full Update,Survey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
165612,Avanda Investment Management,GP,Asset Manager,Singapore,Far East,Yes,,,,PD,N/A,,,,https://waveep.com/esg-policy/,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
165672,UBS Multi-Manager Private Equity and Infrastructure,LP,Real Estate Fund of Funds Manager,UK,West Europe,Yes - Strict Policy - No Fund Investment,,Yes,42887,RE,N/A,,,Yes,https://www.ubs.com/global/en/asset-management/investment-capabilities/sustainability.html,"To access the sustainability report, specific policy on anti-personnel mines and cluster munitions, as well as other relevant ESG documentation, please visit the following link: https://www.ubs.com/global/en/asset-management/investment-capabilities/sustainability.html", RE,43712,Partial Update,Web Research,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,2
165672,UBS Multi-Manager Private Equity and Infrastructure,GP,Real Estate Fund of Funds Manager,UK,West Europe,Yes,,Yes - Bespoke investment arm/funds,42887,RE,N/A,,,,https://icap.com.sa/ar/wp-content/uploads/2017/05/RI-Position-Statement.pdf,,,,,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,2
167191,Addenda Capital,LP,Asset Manager,Canada,North America,Yes,,Yes,,,N/A,,,,https://addendacapital.com/Portals/0/data/static/pdf/en/Sustainable-Investing-Policy.pdf,"Imported from script in a initial load. Please, review it. Once done remove this comment.",,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
167191,Addenda Capital,GP,Asset Manager,Canada,North America,Yes,,,,,N/A,,,Yes - Sole focus,,Seal of Transparency award from Guidestar,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
170242,Triple Jump,LP,Private Equity Fund of Funds Manager,Netherlands,West Europe,Yes,,Yes,,"PE, PD, VC",N/A,,,,,"Triple Jump do not publicly disclose its investment policy documents. However, its investment objectives that take ESG factors into account can be found in its Triple Jump Impact report which can be found here https://triplejump.eu/wp-content/uploads/2018/10/2018-Triple-Jump-Impact-Report.pdf","PE, PD, VC",43698,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
170242,Triple Jump,GP,Private Equity Fund of Funds Manager,Netherlands,West Europe,Yes,,,,"PE, PD, VC",N/A,,,No,,,HF,43711,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
171600,Sonanz,LP,Private Equity Fund of Funds Manager,Germany,West Europe,Yes,,Yes,,"PE, VC",N/A,,,Yes,,"Sonanz has a thematic focus on sectors that are essential for the future of society: financial services, renewable energy, sustainable food & agriculture and affordable healthcare. The firm has an ESG and impact investing policy for all investments and places importance on avoiding exploitation of people and planet. For more information, please contact the firm on the following email: info@sonanz.com","PE, VC",43780,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
171600,Sonanz,GP,Private Equity Fund of Funds Manager,Germany,West Europe,Yes,,Yes - Sole focus,,"PE, VC",N/A,,,,https://addendacapital.com/Portals/0/data/static/pdf/en/Sustainable-Investing-Policy.pdf,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
172056,PFR Ventures,LP,Private Equity Fund of Funds Manager,Poland,Central and East Europe,No,,No,,PE,N/A,,,,,,PE,43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
172056,PFR Ventures,GP,Private Equity Fund of Funds Manager,Poland,Central and East Europe,No,,No,,PE,N/A,,,No,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
172604,Corion Capital,LP,Fund of Hedge Funds Manager,South Africa,Sub-Saharan Africa,No,,No,,HF,N/A,,,No,,, HF,43777,Full Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
172604,Corion Capital,GP,Fund of Hedge Funds Manager,South Africa,Sub-Saharan Africa,No,,No,,HF,N/A,,,Consider as part of general strategy,http://www.pamiga.org/pdf/pdfen-para398-pamiga-1527501492.pdf,,"PE,PD",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
173888,StepStone,LP,Private Debt Fund of Funds Manager,Switzerland,West Europe,Yes,,No,,PD,N/A,,,,https://www.stepstoneglobal.com/who-we-are/,, PD,43726,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
173888,StepStone,GP,Private Debt Fund of Funds Manager,Switzerland,West Europe,Yes,,No,,PD,N/A,,,,,,"PE,VC",43698,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
174839,Galdana Ventures,LP,Private Equity Fund of Funds Manager,Spain,West Europe,Yes,,No,,"PE, VC",N/A,,,Yes,https://www.altamarcapital.com/wp-content/uploads/2019/02/RSC-e-ISR-en-Altamar_Versi%C3%B3n-Web-2019_vFINAL_ES.pdf,"Galdana Ventures follows Altamar Capital Partners' ESG policy for all of its funds commitments. 

","PE, VC",43727,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
174839,Galdana Ventures,GP,Private Equity Fund of Funds Manager,Spain,West Europe,Yes,,No,,"PE, VC",N/A,,,,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
176028,Peakview Capital,LP,Private Equity Fund of Funds Manager,US,North America,No,,No,,"PE, VC",N/A,,,No,,,"PE, VC",43755,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
176028,Peakview Capital,GP,Private Equity Fund of Funds Manager,US,North America,No,,No,,"PE, VC",N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
178412,International Woodland Company,LP,Private Equity Fund of Funds Manager,Denmark,Nordic,Yes,,No,,"PE, NR",N/A,,,No,https://www.iwc.dk/sustainability/,,"PE, NR",43768,Full Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
178412,International Woodland Company,GP,Private Equity Fund of Funds Manager,Denmark,Nordic,Yes,,No,,"PE, NR",N/A,,,Consider as part of general strategy,,,"INF,NR",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
178752,Whitehorse Liquidity Partners,LP,Secondary Fund of Funds Manager,Canada,North America,No,,No,,PE,N/A,,,No,,,PE,43711,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
178752,Whitehorse Liquidity Partners,GP,Secondary Fund of Funds Manager,Canada,North America,No,,No,,PE,N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
179379,Alena Invest,LP,Fund of Hedge Funds Manager,Belgium,West Europe,No,,No,,HF,N/A,,,No,,"As of September 2019, Alena Invest is not looking to make any ESG commitments. ", HF,43734,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
179379,Alena Invest,GP,Fund of Hedge Funds Manager,Belgium,West Europe,No,,No,,HF,N/A,,,,http://www.toscadebtcapital.com/environmental-social-and-governance-esg-policy/,,"PE,PD,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
179386,Mbuyu Capital Partners,LP,Private Equity Fund of Funds Manager,UK,West Europe,Yes,,No,43496,"PE, RE, INF, PD, VC",N/A,,,Yes,http://www.mbuyucapital.com/uploads/3/8/3/9/38397351/2019_mbuyu_capital_esg___impact_policy_statement.pdf,,"PE, RE, INF, PD, VC",43766,Full Update,Email Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
179386,Mbuyu Capital Partners,GP,Private Equity Fund of Funds Manager,UK,West Europe,Yes,,Yes - Bespoke investment arm/funds,,"PE, RE, INF, PD, VC",N/A,,,,,,"INF,NR",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
180717,EFM Asset Management,LP,Hedge Fund Manager,Hong Kong,Greater China,Yes,,No,,HF,N/A,,,No,,,,43759,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
180717,EFM Asset Management,GP,Hedge Fund Manager,Hong Kong,Greater China,Yes,,No,,HF,N/A,,,,https://maxsievert.se/wp-content/uploads/2017/06/AB-Max-Sievert-ESG-Policy-April-2017.pdf,,PE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
182726,Marathon Venture Partners,LP,Private Equity Firm,China,Greater China,Yes,43598,Unknown,,PE,N/A,,,,,https://www.unpri.org/signatory-directory/marathon-venture-partners/4390.article,,43761,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
182726,Marathon Venture Partners,GP,Private Equity Firm,China,Greater China,Yes,43598,Unknown,,PE,N/A,,,,,,HF,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
184181,Downing,LP,Fund of Hedge Funds Manager,UK,West Europe,Yes,,Unknown,,HF,N/A,,,,,Downing has shown a commitment to ESG factors as a signatory to Principles for Responsible Investment (PRI)., HF,43693,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
184181,Downing,GP,Fund of Hedge Funds Manager,UK,West Europe,No,,Unknown,,HF,N/A,,,,http://www.trecento-am.com/en/our-pri-commitment/,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
185925,Fidelity Investments,LP,Investment Company,US,North America,Yes,,No,,,N/A,,,,https://www.fidelity.com/mutual-funds/investing-ideas/socially-responsible-investing;Â https://www.fidelity.com/about-fidelity/environmental-sustainability,"Imported from script in a initial load. Please, review it. Once done remove this comment.",,43746,Partial Update,Web Research,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
185925,Fidelity Investments,GP,Investment Company,US,North America,Yes,,,,,N/A,,,,,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
187589,Casement Capital,LP,Fund of Hedge Funds Manager,US,North America,No,,No,,HF,N/A,,,No,,, HF,43742,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
187589,Casement Capital,GP,Fund of Hedge Funds Manager,US,North America,No,,No,,HF,N/A,,,,,Downing has shown a commitment to ESG factors as a signatory to Principles for Responsible Investment (PRI).,HF,43693,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
188580,Waverton Investment Management,LP,Fund of Hedge Funds Manager,UK,West Europe,Yes,,Unknown,,HF,N/A,,,,,"Since its inception, Waverton Investment Management has offered bespoke responsible investment services for clients with investments of over GBP 1 million.

Waverton Investment Management became a signatory of the Principles for Responsible Investment (PRI) in May 2019. For more information regarding its ESG integration, please see ""Waverton: An Introduction to our Services"".

In August 2019, Waverton Investment Management launched its first dedicated charity fund. While ESG research is integral to its selection process, the fund also incorporates ethical investment policy, which restricts investments in gambling, tobacco, controversial weapons and adult entertainment (against specific thresholds). ", HF,43766,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
188580,Waverton Investment Management,GP,Fund of Hedge Funds Manager,UK,West Europe,Yes,,Unknown,,HF,N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
189860,Capria Ventures,LP,Private Equity Fund of Funds Manager,US,North America,Yes,,Yes,,"PE, VC",N/A,,,Yes,http://capria.vc/updates/what-is-impact/,Capria Ventures is an impact investor. It is a signatory of the IFC Operating Principles for Impact Management. It is also a member of the Global Impact Investing Network. ,"PE, VC",43712,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
189860,Capria Ventures,GP,Private Equity Fund of Funds Manager,US,North America,Unknown,,Consider as part of general strategy,,"PE, VC",N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
192093,Tiger Iron Capital,LP,Private Equity Fund of Funds Manager,US,North America,Yes,,No,,"PE, VC",N/A,,,Yes,,,"PE, VC",43740,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
192093,Tiger Iron Capital,GP,Private Equity Fund of Funds Manager,US,North America,Yes,,No,,"PE, VC",N/A,,,No,,,HF,43742,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
197304,WealthCap Kapitalverwaltungsgesellschaft ,LP,Real Estate Firm,Germany,West Europe,Yes,,No - may consider,,RE,N/A,,,Yes,,,,43780,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
197304,WealthCap Kapitalverwaltungsgesellschaft ,GP,Real Estate Firm,Germany,West Europe,Yes,,No,,RE,N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
197889,Catam Asset Management,LP,Fund of Hedge Funds Manager,Liechtenstein,West Europe,No,,No,,HF,N/A,,,No,,, HF,43725,Full Update,Call-out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
197889,Catam Asset Management,GP,Fund of Hedge Funds Manager,Liechtenstein,West Europe,No,,No,,HF,N/A,,,,,,RE,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
199109,YIELCO Investments,LP,Private Debt Fund of Funds Manager,Germany,West Europe,Yes,,No,,"PE, INF, PD",N/A,,,Yes,,YIELCO Investments is a signatory to the Principles for Responsible Investment (PRI). YIELCO Investments incorporates the evaluation of the ESG/SRI guidelines in its investment process. ,"PE, PD",43784,Full Update,Email Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
199109,YIELCO Investments,GP,Private Debt Fund of Funds Manager,Germany,West Europe,Yes,,No,,"PE, INF, PD",N/A,,,No,,No information regarding their ESG/SRI/Impact Investing on their website.,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
200678,Old Farm Partners,LP,Fund of Hedge Funds Manager,US,North America,No,,No,,HF,N/A,,,,,, HF,43696,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
200678,Old Farm Partners,GP,Fund of Hedge Funds Manager,US,North America,No,,No,,HF,N/A,,,,,,"INF,NR",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
218402,Caixabank Asset Management,LP,Fund of Hedge Funds Manager,Spain,West Europe,Yes,,No,43160,HF,N/A,,,,https://www.caixabankassetmanagement.com/sites/default/files/2019-03/20180330%20RSI%20policy%20CABKAM_EN.pdf,, HF,43733,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
218402,Caixabank Asset Management,GP,Fund of Hedge Funds Manager,Spain,West Europe,Yes,,,43525,HF,N/A,,,,https://ibionext.com/en/legal-notice/,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
218944,Quorus Asset Management,LP,Private Equity Fund of Funds Manager,Liechtenstein,West Europe,No,,No,,"PE, HF",N/A,,,No,,,PE,43775,Full Update,Email Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
218944,Quorus Asset Management,GP,Private Equity Fund of Funds Manager,Liechtenstein,West Europe,No,,No,,"PE, HF",N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
220873,Quorus Asset Management,LP,Fund of Hedge Funds Manager,Liechtenstein,West Europe,No,,No,,HF,N/A,,,No,,, HF,43775,Full Update,Email Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
220873,Quorus Asset Management,GP,Fund of Hedge Funds Manager,Liechtenstein,West Europe,No,,No,,HF,N/A,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
224591,Saminvest AB,LP,Private Equity Fund of Funds Manager,Sweden,Nordic,Yes,42370,No,,"PE, VC",N/A,,,,http://www.saminvest.se/sites/default/files/inline-files/Uppforandekod-Saminvest.pdf,,"PE, VC",43712,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
224591,Saminvest AB,GP,Private Equity Fund of Funds Manager,Sweden,Nordic,Yes,42370,No,,"PE, VC",N/A,,,,,,"INF,NR",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
224647,Sweetwood Ventures,LP,Private Equity Fund of Funds Manager,Israel,Israel,No,,No,,"PE, VC",N/A,,,,,,"PE, VC",43690,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
224647,Sweetwood Ventures,GP,Private Equity Fund of Funds Manager,Israel,Israel,No,,No,,"PE, VC",N/A,,,,,,"PE,NR",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
225199,Wimmer Family Office,LP,Fund of Hedge Funds Manager,UK,West Europe,No,,No,,HF,N/A,,,No,,, HF,43774,Full Update,Email Communication,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
225199,Wimmer Family Office,GP,Fund of Hedge Funds Manager,UK,West Europe,No,,No,,HF,N/A,,,,http://www.b-and-capital.com/wp-content/uploads/2018/02/b-capital-esg-policy.pdf,,"PE,VC",,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
226107,Tortoise,LP,Hedge Fund Manager,US,North America,No,,Unknown,,HF,N/A,,,,,Tortoise does not have an ESG policy.,,43740,Partial Update,Web Research,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
